Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250043-València - Vivers
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
04/06/2024	16	3	3	22	27	76
04/06/2024	17	3	3	22	27	74
04/06/2024	18	3	4	32	39	63
04/06/2024	19	3	3	28	33	68
04/06/2024	20	3	3	8	13	80
04/06/2024	21	3	3	12	17	71
04/06/2024	22	3	3	8	13	75
04/06/2024	23	3	3	7	12	73
05/06/2024	00	3	3	7	12	70
05/06/2024	01	3	3	7	11	70
05/06/2024	02	3	3	6	10	68
05/06/2024	03	3	3	9	13	48
05/06/2024	04	3	3	15	20	35
05/06/2024	05	3	5	29	37	17
05/06/2024	06	3	19	53	82	8
05/06/2024	07	3	9	43	57	28
05/06/2024	08	3	11	41	57	40
05/06/2024	09	3	6	29	38	59
05/06/2024	10	3	6	32	42	64
05/06/2024	11	3	4	24	30	78
05/06/2024	12	3	3	16	21	88
05/06/2024	13	3	3	13	18	95
05/06/2024	14	3	3	9	14	94
05/06/2024	15	3	3	8	13	91
05/06/2024	16	3	3	6	11	89
05/06/2024	17	3	3	7	12	97
05/06/2024	18	4	3	5	10	94
05/06/2024	19	3	3	5	10	94
05/06/2024	20	3	3	6	11	93
05/06/2024	21	4	3	5	10	93
05/06/2024	22	4	3	4	9	92
05/06/2024	23	4	3	4	9	93
06/06/2024	00	4	3	5	10	87
06/06/2024	01	4	3	9	14	73
06/06/2024	02	3	3	7	12	78
06/06/2024	03	4	3	8	12	66
06/06/2024	04	4	3	14	19	54
06/06/2024	05	4	4	26	33	43
06/06/2024	06	5	10	49	65	27
06/06/2024	07	5	20	56	87	24
06/06/2024	08	4	7	35	47	52
06/06/2024	09	5	4	19	25	77
06/06/2024	10	3	3	14	19	97
06/06/2024	11	3	3	10	15	97
06/06/2024	12	3	3	7	12	99
06/06/2024	13	3	3	7	12	96
06/06/2024	14	3	3	16	21	89
06/06/2024	15	3	3	14	19	93
06/06/2024	16	3	3	8	13	95
06/06/2024	17	3	3	13	18	94
06/06/2024	18	3	3	8	13	98
06/06/2024	19	3	3	9	14	94
06/06/2024	20	3	3	13	17	88
06/06/2024	21	3	3	10	15	85
06/06/2024	22	3	3	18	23	61
06/06/2024	23	3	3	29	34	36
07/06/2024	00	3	3	44	49	30
07/06/2024	01	3	3	31	35	40
07/06/2024	02	3	3	24	29	45
07/06/2024	03	3	3	21	25	49
07/06/2024	04	3	3	25	30	36
07/06/2024	05	3	7	36	46	19
07/06/2024	06	3	16	64	87	4
07/06/2024	07	3	26	63	102	13
07/06/2024	08	3	3	33	38	56
07/06/2024	09	3	3	21	27	72
07/06/2024	10	3	3	7	11	92
07/06/2024	11	3	3	6	11	95
07/06/2024	12	3	3	6	10	97
07/06/2024	13	3	3	6	11	98
07/06/2024	14	3	3	5	10	98
07/06/2024	15	3	3	5	10	99
07/06/2024	16	3	3	6	10	99
07/06/2024	17	3	3	6	11	99
07/06/2024	18	3	3	6	11	100
07/06/2024	19	3	3	8	12	99
07/06/2024	20	3	3	9	14	102
07/06/2024	21	3	3	9	14	99
07/06/2024	22	3	3	6	11	104
07/06/2024	23	3	3	5	10	101
08/06/2024	00	3	3	6	11	94
08/06/2024	01	3	3	8	13	86
08/06/2024	02	3	3	9	14	74
08/06/2024	03	3	3	14	18	53
08/06/2024	04	3	3	17	22	62
08/06/2024	05	3	3	16	21	65
08/06/2024	06	3	3	19	24	61
08/06/2024	07	3	3	21	26	63
08/06/2024	08	3	3	18	22	76
08/06/2024	09	3	3	14	19	85
08/06/2024	10	3	3	13	18	95
08/06/2024	11	4	3	12	17	105
08/06/2024	12	4	3	9	13	110
08/06/2024	13	4	3	5	10	107
08/06/2024	14	3	3	5	10	103
08/06/2024	15	3	3	8	13	98
08/06/2024	16	3	3	7	11	99
08/06/2024	17	3	3	6	11	104
08/06/2024	18	3	3	5	10	99
08/06/2024	19	3	3	5	10	96
08/06/2024	20	3	3	14	19	87
08/06/2024	21	3	3	7	12	100
08/06/2024	22	4	3	6	10	105
08/06/2024	23	4	3	7	12	95
09/06/2024	00	4	3	8	13	94
09/06/2024	01	4	3	7	12	91
09/06/2024	02	4	3	7	12	83
09/06/2024	03	4	3	5	10	84
09/06/2024	04	3	3	6	11	72
09/06/2024	05	3	3	6	11	71
09/06/2024	06	4	3	9	14	65
09/06/2024	07	3	3	7	12	64
09/06/2024	08	4	3	7	11	62
09/06/2024	09	4	3	6	11	79
09/06/2024	10	3	3	6	10	88
09/06/2024	11	3	3	6	10	91
09/06/2024	12	3	3	7	12	85
09/06/2024	13	3	3	7	12	85
09/06/2024	14	3	3	5	10	95
09/06/2024	15	3	3	5	10	107
09/06/2024	16	3	3	5	10	103
09/06/2024	17	3	3	6	11	101
09/06/2024	18	3	3	8	13	105
09/06/2024	19	3	3	8	13	103
09/06/2024	20	3	3	8	13	101
09/06/2024	21	3	3	10	15	99
09/06/2024	22	3	3	9	13	95
09/06/2024	23	3	3	11	16	81
10/06/2024	00	3	3	14	18	59
10/06/2024	01	3	3	12	17	71
10/06/2024	02	3	3	12	16	68
10/06/2024	03	3	3	13	18	57
10/06/2024	04	3	3	14	19	45
10/06/2024	05	3	3	27	32	29
10/06/2024	06	3	4	45	51	17
10/06/2024	07	3	5	21	28	52
10/06/2024	08	3	3	9	14	67
10/06/2024	09	3	3	9	14	70
10/06/2024	10	3	3	5	10	74
10/06/2024	11	3	3	5	10	76
10/06/2024	12	3	3	6	10	77
10/06/2024	13	3	3	6	11	77
10/06/2024	14	3	3	6	11	78
10/06/2024	15	3	3	5	10	80
10/06/2024	16	3	3	5	10	79
10/06/2024	17	3	3	9	14	73
10/06/2024	18	3	3	16	21	57
10/06/2024	19	3	3	12	16	63
10/06/2024	20	3	3	9	14	49
10/06/2024	21	3	3	13	18	53
10/06/2024	22	3	3	17	22	48
10/06/2024	23	3	3	17	22	41
11/06/2024	00	3	3	16	21	32
11/06/2024	01	3	3	15	19	18
11/06/2024	02	3	3	17	22	16
11/06/2024	03	3	3	16	21	16
11/06/2024	04	3	3	25	30	12
11/06/2024	05	3	4	26	33	10
11/06/2024	06	3	9	41	56	6
11/06/2024	07	3	3	30	35	29
11/06/2024	08	3	3	28	33	31
11/06/2024	09	3	3	25	30	28
11/06/2024	10	3	3	20	25	43
11/06/2024	11	3	3	20	25	38
11/06/2024	12	3	3	17	21	49
11/06/2024	13	3	3	10	14	61
11/06/2024	14	3	3	8	13	68
11/06/2024	15	3	3	7	11	79
11/06/2024	16	3	3	6	11	81
11/06/2024	17	3	3	6	11	76
11/06/2024	18	3	3	7	12	70
11/06/2024	19	3	3	6	11	71
11/06/2024	20	3	3	6	11	72
11/06/2024	21	3	3	6	11	71
11/06/2024	22	3	3	5	10	70
11/06/2024	23	3	3	8	13	56
12/06/2024	00	3	3	8	13	44
12/06/2024	01	3	3	7	12	56
12/06/2024	02	3	3	9	13	45
12/06/2024	03	3	3	11	15	40
12/06/2024	04	3	3	11	15	31
12/06/2024	05	3	3	13	18	29
12/06/2024	06	3	3	18	23	28
12/06/2024	07	3	4	23	29	27
12/06/2024	08	3	4	20	26	43
12/06/2024	09	3	3	12	17	49
12/06/2024	10	3	3	12	17	57
12/06/2024	11	3	3	8	13	65
12/06/2024	12	3	3	7	11	68
12/06/2024	13	3	3	14	19	53
12/06/2024	14	3	4	36	43	26
12/06/2024	15	3	6	21	30	48
12/06/2024	16	3	3	8	13	69
12/06/2024	17	3	3	19	23	62
12/06/2024	18	3	3	21	26	55
12/06/2024	19	3	3	20	25	53
12/06/2024	20	3	3	22	27	46
12/06/2024	21	3	5	34	42	19
12/06/2024	22	3	4	34	40	30
12/06/2024	23	3	3	21	26	29
13/06/2024	00	3	3	21	26	16
13/06/2024	01	3	3	18	23	11
13/06/2024	02	3	3	24	29	6
13/06/2024	03	3	3	27	32	5
13/06/2024	04	3	3	27	31	3
13/06/2024	05	3	3	24	29	2
13/06/2024	06	3	27	37	78	2
13/06/2024	07	3	39	45	105	5
13/06/2024	08	3	14	29	51	33
13/06/2024	09	3	3	13	18	65
13/06/2024	10	3	3	9	14	76
13/06/2024	11	3	4	23	30	68
13/06/2024	12	3	4	20	26	80
13/06/2024	13	3	3	20	25	88
13/06/2024	14	3	3	15	20	97
13/06/2024	15	3	3	11	15	96
13/06/2024	16	3	3	13	18	89
13/06/2024	17	3	3	18	22	92
13/06/2024	18	3	4	34	40	70
13/06/2024	19	3	3	24	28	77
13/06/2024	20	3	3	20	25	72
13/06/2024	21	3	3	11	16	74
13/06/2024	22	3	3	11	16	73
13/06/2024	23	3	3	8	13	70
14/06/2024	00	3	3	7	12	72
14/06/2024	01	3	3	9	14	62
14/06/2024	02	3	3	15	20	31
14/06/2024	03	3	3	21	26	25
14/06/2024	04	3	3	19	24	32
14/06/2024	05	3	3	24	29	16
14/06/2024	06	3	13	46	65	16
14/06/2024	07	3	11	41	57	28
14/06/2024	08	3	6	27	36	50
14/06/2024	09	3	3	16	20	69
14/06/2024	10	3	3	18	23	80
14/06/2024	11	3	6	36	45	73
14/06/2024	12	3	6	34	44	75
14/06/2024	13	3	4	25	31	84
14/06/2024	14	3	5	33	40	85
14/06/2024	15	3	4	26	32	86
14/06/2024	16	3	4	25	31	78
14/06/2024	17	3	4	27	33	78
14/06/2024	18	3	3	25	30	86
14/06/2024	19	3	3	25	29	91
14/06/2024	20	3	3	18	23	98
14/06/2024	21	3	3	17	21	92
14/06/2024	22	4	3	15	19	95
14/06/2024	23	4	3	13	18	86
15/06/2024	00	4	3	17	22	82
15/06/2024	01	4	3	11	15	88
15/06/2024	02	4	3	14	19	66
15/06/2024	03	4	3	22	27	47
15/06/2024	04	3	3	23	28	49
15/06/2024	05	4	3	21	26	46
15/06/2024	06	3	3	33	38	26
15/06/2024	07	4	4	38	45	24
15/06/2024	08	4	3	26	31	48
15/06/2024	09	3	3	18	23	82
15/06/2024	10	3	3	6	11	95
15/06/2024	11	3	3	4	9	99
15/06/2024	12	3	3	5	10	103
15/06/2024	13	3	3	4	9	101
15/06/2024	14	3	3	4	9	100
15/06/2024	15	3	3	5	9	84
15/06/2024	16	3	3	4	9	98
15/06/2024	17	3	3	4	9	102
15/06/2024	18	3	3	4	9	100
15/06/2024	19	3	3	4	9	95
15/06/2024	20	3	3	5	10	88
15/06/2024	21	3	3	5	10	86
15/06/2024	22	3	3	4	9	85
15/06/2024	23	3	3	4	9	82
16/06/2024	00	3	3	5	10	79
16/06/2024	01	3	3	4	9	79
16/06/2024	02	3	3	6	10	76
16/06/2024	03	3	3	5	10	76
16/06/2024	04	3	3	5	10	69
16/06/2024	05	3	3	5	10	71
16/06/2024	06	3	3	4	9	71
16/06/2024	07	3	3	4	9	72
16/06/2024	08	3	3	4	9	74
16/06/2024	09	3	3	4	9	75
16/06/2024	10	3	3	4	9	74
16/06/2024	11	3	3	4	9	74
16/06/2024	12	3	3	4	9	79
16/06/2024	13	3	3	4	9	82
16/06/2024	14	3	3	4	9	80
16/06/2024	15	3	3	4	9	78
16/06/2024	16	3	3	4	9	78
16/06/2024	17	3	3	4	9	76
16/06/2024	18	3	3	7	12	76
16/06/2024	19	3	3	4	9	80
16/06/2024	20	3	3	4	9	80
16/06/2024	21	3	3	4	9	81
16/06/2024	22	3	3	4	9	79
16/06/2024	23	3	3	4	9	77
17/06/2024	00	3	3	5	10	71
17/06/2024	01	3	3	5	10	70
17/06/2024	02	3	3	4	9	69
17/06/2024	03	3	3	5	10	61
17/06/2024	04	3	3	8	13	51
17/06/2024	05	3	3	11	16	50
17/06/2024	06	3	3	13	18	50
17/06/2024	07	3	3	27	32	42
17/06/2024	08	3	4	27	34	48
17/06/2024	09	3	4	21	27	57
17/06/2024	10	3	3	16	22	68
17/06/2024	11	3	3	13	18	79
17/06/2024	12	3	3	12	16	89
17/06/2024	13	3	3	8	13	85
17/06/2024	14	3	3	6	11	83
17/06/2024	15	3	3	6	11	85
17/06/2024	16	3	3	5	10	84
17/06/2024	17	3	3	4	9	81
17/06/2024	18	3	3	4	9	83
17/06/2024	19	3	3	4	9	90
17/06/2024	20	3	3	4	9	88
17/06/2024	21	3	3	5	10	81
17/06/2024	22	3	3	7	12	78
17/06/2024	23	3	3	4	9	79
18/06/2024	00	3	3	4	9	80
18/06/2024	01	3	3	5	10	75
18/06/2024	02	3	3	7	11	67
18/06/2024	03	3	3	6	11	56
18/06/2024	04	3	3	7	12	48
18/06/2024	05	3	3	12	17	32
18/06/2024	06	3	4	31	37	26
18/06/2024	07	3	3	22	27	47
18/06/2024	08	3	3	12	17	73
18/06/2024	09	3	3	8	13	80
18/06/2024	11	3	3	9	14	88
18/06/2024	12	3	3	8	13	93
18/06/2024	13	3	3	10	15	99
18/06/2024	14	3	3	8	13	89
18/06/2024	15	3	3	8	12	86
18/06/2024	16	3	3	7	12	91
18/06/2024	17	3	3	10	15	86
18/06/2024	18	3	3	7	12	88
18/06/2024	19	3	3	6	11	87
18/06/2024	20	3	3	10	14	83
18/06/2024	21	3	3	7	12	84
18/06/2024	22	3	3	6	11	81
18/06/2024	23	3	3	7	12	75
19/06/2024	00	3	3	5	10	74
19/06/2024	01	3	3	7	12	62
19/06/2024	02	3	3	10	15	60
19/06/2024	03	3	3	12	17	58
19/06/2024	04	3	3	15	20	34
19/06/2024	05	3	3	24	29	14
19/06/2024	06	3	8	44	56	10
19/06/2024	07	3	13	38	58	15
19/06/2024	08	3	10	35	49	27
19/06/2024	09	3	13	41	61	29
19/06/2024	10	3	10	41	56	37
19/06/2024	11	3	9	37	51	47
19/06/2024	12	3	6	28	38	65
19/06/2024	13	3	3	21	26	85
19/06/2024	14	3	3	12	17	85
19/06/2024	15	3	3	16	21	93
19/06/2024	16	3	4	27	33	73
19/06/2024	17	3	4	24	30	67
19/06/2024	18	3	3	28	33	58
19/06/2024	19	3	3	30	35	53
19/06/2024	20	3	3	43	48	40
19/06/2024	21	3	3	50	55	31
19/06/2024	22	3	3	9	14	68
19/06/2024	23	3	3	9	14	69
20/06/2024	00	3	3	9	13	72
20/06/2024	01	3	3	5	10	79
20/06/2024	02	3	3	5	10	79
20/06/2024	03	3	3	5	10	73
20/06/2024	04	3	3	9	14	65
20/06/2024	05	3	3	13	18	64
20/06/2024	06	3	9	38	52	38
20/06/2024	07	3	7	34	45	31
20/06/2024	08	3	5	23	30	48
20/06/2024	09	3	3	13	18	69
20/06/2024	10	3	3	12	16	76
20/06/2024	11	3	3	11	15	85
20/06/2024	12	3	3	9	14	82
20/06/2024	13	3	3	9	14	79
20/06/2024	14	3	3	9	14	81
20/06/2024	15	3	3	9	13	86
20/06/2024	16	3	3	11	16	87
20/06/2024	17	3	3	13	18	89
20/06/2024	18	3	3	12	17	91
20/06/2024	19	3	3	14	19	90
20/06/2024	20	3	3	18	23	86
20/06/2024	21	3	3	11	16	88
20/06/2024	22	3	3	9	13	84
20/06/2024	23	3	3	10	15	79
21/06/2024	00	3	3	10	14	75
21/06/2024	01	3	3	7	12	73
21/06/2024	02	3	3	7	12	63
21/06/2024	03	3	3	9	13	69
21/06/2024	04	3	3	11	16	66
21/06/2024	05	3	3	22	27	39
21/06/2024	06	3	15	48	71	17
21/06/2024	07	3	9	37	51	35
21/06/2024	08	3	5	22	29	62
21/06/2024	09	3	3	10	15	86
21/06/2024	10	3	3	10	14	91
21/06/2024	11	3	3	20	25	90
21/06/2024	12	3	3	18	23	101
21/06/2024	13	3	3	13	18	102
21/06/2024	14	3	3	12	16	107
21/06/2024	15	3	3	10	15	111
21/06/2024	16	3	3	7	12	98
21/06/2024	17	3	3	9	13	92
21/06/2024	18	3	3	21	26	82
21/06/2024	19	3	3	25	30	82
21/06/2024	20	3	3	8	13	101
21/06/2024	21	3	3	5	10	101
21/06/2024	22	3	3	4	9	101
21/06/2024	23	3	3	5	10	96
22/06/2024	00	3	3	7	11	89
22/06/2024	01	3	3	11	16	68
22/06/2024	02	3	3	17	22	51
22/06/2024	03	3	3	13	17	56
22/06/2024	04	3	3	10	15	62
22/06/2024	05	3	3	10	14	64
22/06/2024	06	3	3	29	34	44
22/06/2024	07	3	3	15	20	68
22/06/2024	08	3	3	20	25	70
22/06/2024	09	3	3	18	23	83
22/06/2024	10	3	3	17	22	98
22/06/2024	11	3	3	17	22	107
22/06/2024	12	3	4	27	32	94
22/06/2024	13	3	3	23	28	96
22/06/2024	14	3	3	17	21	106
22/06/2024	15	3	3	12	16	112
22/06/2024	16	3	3	14	19	105
22/06/2024	17	3	3	11	16	107
22/06/2024	18	3	3	4	9	107
22/06/2024	19	3	3	5	10	103
22/06/2024	20	3	3	7	12	101
22/06/2024	21	3	3	6	11	100
22/06/2024	22	3	3	4	9	101
22/06/2024	23	3	3	4	9	99
23/06/2024	00	3	3	5	10	96
23/06/2024	01	3	3	6	11	92
23/06/2024	02	3	3	9	14	82
23/06/2024	03	3	3	11	16	68
23/06/2024	04	3	3	10	14	56
23/06/2024	05	3	3	12	17	50
23/06/2024	06	3	3	28	33	37
23/06/2024	07	3	3	20	25	54
23/06/2024	08	3	3	10	15	72
23/06/2024	09	3	3	6	11	78
23/06/2024	10	3	3	6	11	78
23/06/2024	11	3	3	7	11	78
23/06/2024	12	3	3	7	12	75
23/06/2024	13	3	3	11	16	71
23/06/2024	14	3	3	6	11	80
23/06/2024	15	3	3	4	9	82
23/06/2024	16	3	3	4	9	80
23/06/2024	17	3	3	4	9	81
23/06/2024	18	3	3	9	14	76
23/06/2024	19	3	3	5	10	78
23/06/2024	20	3	3	5	10	78
23/06/2024	21	3	3	5	10	76
23/06/2024	22	3	3	5	10	76
23/06/2024	23	3	3	5	10	75
24/06/2024	00	3	3	5	10	70
24/06/2024	01	3	3	8	13	62
24/06/2024	02	3	3	8	13	63
24/06/2024	03	3	3	7	12	68
24/06/2024	04	3	3	15	20	56
24/06/2024	05	3	3	13	18	52
24/06/2024	06	3	3	16	21	42
24/06/2024	07	3	3	18	22	47
24/06/2024	08	3	3	14	19	35
24/06/2024	09	3	3	15	20	45
24/06/2024	10	3	3	16	21	49
24/06/2024	11	3	4	20	26	52
24/06/2024	12	3	4	16	22	56
24/06/2024	13	3	5	18	25	57
24/06/2024	14	3	3	8	13	68
24/06/2024	15	3	3	10	15	70
24/06/2024	16	3	3	13	18	65
24/06/2024	17	3	3	16	21	65
24/06/2024	18	3	3	14	19	68
24/06/2024	19	3	3	7	12	71
24/06/2024	20	3	3	7	12	71
24/06/2024	21	3	3	8	13	68
24/06/2024	22	3	3	8	12	70
24/06/2024	23	3	3	8	13	68
25/06/2024	00	3	3	5	9	71
25/06/2024	01	3	3	4	9	69
25/06/2024	02	3	3	6	11	65
25/06/2024	03	3	3	6	11	67
25/06/2024	04	3	3	6	11	65
25/06/2024	05	3	3	13	18	46
25/06/2024	06	3	3	23	28	39
25/06/2024	07	3	3	24	29	47
25/06/2024	08	3	3	14	19	62
25/06/2024	09	3	3	16	21	64
25/06/2024	10	3	6	29	37	58
25/06/2024	11	3	6	26	35	72
25/06/2024	12	3	3	14	18	81
25/06/2024	13	3	3	10	15	80
25/06/2024	14	3	3	11	15	78
25/06/2024	15	3	3	10	15	75
25/06/2024	16	3	3	9	14	75
25/06/2024	17	3	3	10	15	85
25/06/2024	18	3	3	10	15	77
25/06/2024	19	3	3	7	12	79
25/06/2024	20	3	3	6	11	74
25/06/2024	21	3	3	7	12	74
25/06/2024	22	3	3	5	10	77
25/06/2024	23	3	3	4	9	76
26/06/2024	00	3	3	4	9	77
26/06/2024	01	3	3	4	9	77
26/06/2024	02	3	3	4	9	74
26/06/2024	03	3	3	5	10	66
26/06/2024	04	3	3	7	12	59
26/06/2024	05	3	3	12	17	49
26/06/2024	06	3	3	17	22	49
26/06/2024	07	3	3	22	27	53
26/06/2024	08	3	3	10	14	79
26/06/2024	09	3	3	7	12	83
26/06/2024	10	3	3	12	16	82
26/06/2024	11	3	3	9	14	86
26/06/2024	12	3	3	9	14	89
26/06/2024	13	3	3	11	16	88
26/06/2024	14	3	3	9	14	87
26/06/2024	15	3	3	9	14	86
26/06/2024	16	3	3	8	13	89
26/06/2024	17	3	3	6	11	88
26/06/2024	18	3	3	7	12	92
26/06/2024	19	3	3	8	13	95
26/06/2024	20	3	3	7	12	102
26/06/2024	21	3	3	4	9	102
26/06/2024	22	3	3	5	10	95
26/06/2024	23	3	3	5	10	89
27/06/2024	00	3	3	6	11	82
27/06/2024	01	3	3	7	12	80
27/06/2024	02	3	3	8	13	72
27/06/2024	03	3	3	10	15	66
27/06/2024	04	3	3	12	16	54
27/06/2024	05	3	7	23	33	35
27/06/2024	06	3	9	43	57	15
27/06/2024	07	3	8	40	53	24
27/06/2024	08	3	4	24	29	54
27/06/2024	09	3	3	13	18	78
27/06/2024	10	3	3	6	11	86
27/06/2024	11	3	3	7	12	91
27/06/2024	12	3	3	6	11	100
27/06/2024	13	3	3	10	15	97
27/06/2024	14	3	3	4	9	97
27/06/2024	15	3	3	5	10	99
27/06/2024	16	3	3	5	10	100
27/06/2024	17	3	3	4	9	101
27/06/2024	18	3	3	4	9	101
27/06/2024	19	3	3	6	11	97
27/06/2024	20	3	3	6	11	98
27/06/2024	21	3	3	6	10	96
27/06/2024	22	3	3	5	10	98
27/06/2024	23	3	3	4	9	99
28/06/2024	00	3	3	4	9	97
28/06/2024	01	3	3	4	9	95
28/06/2024	02	3	3	5	10	81
28/06/2024	03	3	3	6	11	82
28/06/2024	04	3	3	8	13	71
28/06/2024	05	3	3	9	14	68
28/06/2024	06	3	3	16	21	59
28/06/2024	07	3	3	17	22	74
28/06/2024	08	3	3	17	21	77
28/06/2024	09	3	3	12	17	84
28/06/2024	10	3	3	7	12	94
28/06/2024	11	3	3	5	10	95
28/06/2024	12	3	3	4	9	95
28/06/2024	13	3	3	5	10	96
28/06/2024	14	3	3	5	10	95
28/06/2024	15	3	3	4	9	94
28/06/2024	16	3	3	4	9	93
28/06/2024	17	3	3	4	9	90
28/06/2024	18	3	3	5	9	87
28/06/2024	19	3	3	6	11	87
28/06/2024	20	3	3	5	10	85
28/06/2024	21	3	3	6	11	82
28/06/2024	22	3	3	11	15	76
28/06/2024	23	3	3	50	55	32
29/06/2024	00	3	3	36	41	47
29/06/2024	01	3	3	9	14	67
29/06/2024	02	3	3	5	10	91
29/06/2024	03	3	3	5	9	90
29/06/2024	04	3	3	6	11	92
29/06/2024	05	3	3	8	13	105
29/06/2024	06	3	3	10	15	94
29/06/2024	07	3	3	9	14	88
29/06/2024	08	4	3	9	13	88
29/06/2024	09	4	3	8	13	85
29/06/2024	10	3	3	8	12	88
29/06/2024	11	3	3	7	12	85
29/06/2024	12	3	3	7	12	89
29/06/2024	13	3	3	7	12	92
29/06/2024	14	3	3	6	11	93
29/06/2024	15	3	3	6	11	91
29/06/2024	16	3	3	7	12	87
29/06/2024	17	3	3	7	12	86
29/06/2024	18	3	3	8	13	85
29/06/2024	19	3	3	11	15	83
29/06/2024	20	3	3	12	17	80
29/06/2024	21	3	3	17	22	72
29/06/2024	22	3	3	13	17	77
29/06/2024	23	3	3	14	18	71
30/06/2024	00	3	3	16	21	64
30/06/2024	01	3	3	16	21	60
30/06/2024	02	3	3	18	22	51
30/06/2024	03	3	3	18	23	44
30/06/2024	04	3	3	17	21	38
30/06/2024	05	3	3	20	25	36
30/06/2024	06	3	3	17	22	39
30/06/2024	07	3	3	16	21	49
30/06/2024	08	3	3	10	15	63
30/06/2024	09	3	3	8	13	75
30/06/2024	10	3	3	8	12	90
30/06/2024	11	3	3	6	11	99
30/06/2024	12	3	3	6	11	100
30/06/2024	13	3	3	5	10	103
30/06/2024	14	3	3	4	9	107
30/06/2024	15	3	3	4	8	97
30/06/2024	16	3	3	4	8	98
30/06/2024	17	3	3	4	8	100
30/06/2024	18	3	3	4	9	98
30/06/2024	19	3	3	6	10	96
30/06/2024	20	3	3	8	12	98
30/06/2024	21	3	3	5	10	92
30/06/2024	22	3	3	5	9	96
30/06/2024	23	3	3	5	10	93
01/07/2024	00	3	3	7	12	92
01/07/2024	01	3	3	4	9	97
01/07/2024	02	3	3	4	8	96
01/07/2024	03	3	3	4	8	95
01/07/2024	04	3	3	4	8	93
01/07/2024	05	3	3	4	8	95
01/07/2024	06	3	3	6	10	92
01/07/2024	07	3	3	10	15	85
01/07/2024	08	3	3	17	22	81
01/07/2024	09	3	3	12	17	83
01/07/2024	10	3	3	9	13	88
01/07/2024	11	3	3	6	10	96
01/07/2024	12	3	3	7	12	101
01/07/2024	13	3	3	16	21	99
01/07/2024	14	3	3	15	20	109
01/07/2024	15	3	3	29	34	88
01/07/2024	16	3	3	28	33	80
01/07/2024	17	3	3	22	27	93
01/07/2024	18	3	3	13	18	104
01/07/2024	19	3	3	19	24	91
01/07/2024	20	3	3	36	40	72
01/07/2024	21	3	3	40	45	47
01/07/2024	22	3	3	36	40	41
01/07/2024	23	3	3	17	22	60
02/07/2024	00	3	3	19	24	40
02/07/2024	01	3	3	19	24	43
02/07/2024	02	3	3	17	22	46
02/07/2024	03	3	3	11	16	48
02/07/2024	04	3	3	11	16	41
02/07/2024	05	3	3	15	20	26
02/07/2024	06	3	10	39	54	10
02/07/2024	07	3	8	28	40	19
02/07/2024	08	4	6	17	26	29
02/07/2024	09	4	4	15	21	40
02/07/2024	10	3	7	24	35	43
02/07/2024	11	3	5	18	25	57
02/07/2024	12	3	3	13	17	82
02/07/2024	13	3	3	12	17	101
02/07/2024	14	3	3	11	16	78
02/07/2024	15	3	3	11	16	65
02/07/2024	16	3	3	10	15	70
02/07/2024	17	3	3	11	15	84
02/07/2024	18	3	3	21	26	87
02/07/2024	19	3	3	10	15	102
02/07/2024	20	3	3	14	18	104
02/07/2024	21	3	3	7	12	102
02/07/2024	22	3	3	5	10	99
02/07/2024	23	3	3	6	11	91
03/07/2024	00	3	3	7	12	79
03/07/2024	01	3	3	13	17	60
03/07/2024	02	3	3	11	16	50
03/07/2024	03	3	3	11	15	43
03/07/2024	04	3	3	13	18	33
03/07/2024	05	3	3	15	20	19
03/07/2024	06	3	21	41	73	3
03/07/2024	07	3	14	43	65	19
03/07/2024	08	3	11	39	56	31
03/07/2024	09	3	13	47	67	42
03/07/2024	10	3	7	32	42	70
03/07/2024	11	3	3	24	29	97
03/07/2024	12	3	7	44	54	68
03/07/2024	13	3	5	30	38	82
03/07/2024	14	3	3	22	26	96
03/07/2024	15	3	3	18	23	100
03/07/2024	16	3	3	15	20	110
03/07/2024	17	3	3	14	18	104
03/07/2024	18	3	3	11	16	113
03/07/2024	19	3	3	7	12	104
03/07/2024	20	3	3	9	14	93
03/07/2024	21	3	3	11	16	86
03/07/2024	22	3	3	17	22	68
03/07/2024	23	3	3	16	21	48
04/07/2024	00	3	3	18	23	43
04/07/2024	01	3	3	25	30	40
04/07/2024	02	3	3	26	30	29
04/07/2024	03	3	3	24	29	29
04/07/2024	04	3	3	30	35	24
04/07/2024	05	3	3	44	49	14
04/07/2024	06	3	10	47	62	21
04/07/2024	07	3	6	40	50	36
04/07/2024	08	3	5	30	39	53
04/07/2024	09	3	3	17	22	77
04/07/2024	10	3	3	8	13	90
04/07/2024	11	3	3	6	10	93
04/07/2024	12	3	3	6	11	93
04/07/2024	13	3	3	5	10	94
04/07/2024	14	3	3	5	10	103
04/07/2024	15	3	3	4	9	101
04/07/2024	16	3	3	5	10	101
04/07/2024	17	3	3	6	10	121
04/07/2024	18	3	3	5	9	98
04/07/2024	19	3	3	5	10	94
04/07/2024	20	3	3	5	10	91
04/07/2024	21	3	3	6	11	88
04/07/2024	22	3	3	7	12	87
04/07/2024	23	3	3	7	11	85
05/07/2024	00	3	3	6	10	79
05/07/2024	01	3	3	8	13	70
05/07/2024	02	3	3	8	13	65
05/07/2024	03	3	3	8	13	41
05/07/2024	04	3	3	12	16	32
